Number,Start_date,End_date,Start_hour,Start_dayofweek,End_hour,End_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Trip_duration_ms,Trip_distance_m,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_m.1,Start_geohash_enc,station_avg_dur,station_std_dur,station_top_dest_enc,duration,destination
132833074,-1.7180299417298437,-1.7179172835614047,-1.0035524668445317,-0.9264231617136696,-1.0261523786289917,-0.92625089168011,1219,"Lower Marsh, Waterloo",1064,"Old Street Station, St. Luke's",57823,CLASSIC,19.0,0.0577002105112841,0.5767900175890366,-0.3731550237283424,0.2126314836878615,51.525615,-0.0885326000000077,0.5767900175890366,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,19.0,102
132833383,-1.7172451537999391,-1.7172109856769566,-1.0035524668445317,-0.9264231617136696,-1.0261523786289917,-0.92625089168011,1219,"Lower Marsh, Waterloo",967,"Golden Lane, Barbican",56624,CLASSIC,18.0,-0.0322790839414796,0.2406904791779354,-0.3731550237283424,0.2126314836878615,51.52174785,-0.094475072,0.2406904791779354,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,18.0,8
132834649,-1.7123794686345306,-1.7133655860838537,-0.8036442473148199,-0.9264231617136696,-0.829066121186796,-0.92625089168011,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",56458,CLASSIC,5.0,-0.876610419245802,-0.8871134862346738,-0.3731550237283424,0.2126314836878615,51.49288067,-0.114934001,-0.8871134862346738,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,37
132834884,-1.711359244325655,-1.7121884229431072,-0.8036442473148199,-0.9264231617136696,-0.829066121186796,-0.92625089168011,1219,"Lower Marsh, Waterloo",961,"Union Street, The Borough",52092,CLASSIC,7.0,-0.7401367867317112,-0.6962490035604927,-0.3731550237283424,0.2126314836878615,51.50368837,-0.098497684,-0.6962490035604927,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,7.0,2
132835511,-1.7083770501920177,-1.708343023350004,-0.603736027785108,-0.9264231617136696,-0.6319798637446005,-0.92625089168011,1219,"Lower Marsh, Waterloo",1132,"Albert Gate, Hyde Park",53066,CLASSIC,18.0,0.0374325396252853,0.439640547747756,-0.3731550237283424,0.2126314836878615,51.50295379,-0.158456089,0.439640547747756,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,18.0,164
132835917,-1.7066505167462274,-1.7073228152946904,-0.603736027785108,-0.9264231617136696,-0.6319798637446005,-0.92625089168011,1219,"Lower Marsh, Waterloo",1015,"New Globe Walk, Bankside",50848,CLASSIC,9.0,-0.594176795154498,-0.5133403226217303,-0.3731550237283424,0.2126314836878615,51.5073853,-0.096440751,-0.5133403226217303,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,53
132836999,-1.7025696195107234,-1.703712848329736,-0.4038278082553964,-0.9264231617136696,-0.4348936063024048,-0.92625089168011,1219,"Lower Marsh, Waterloo",200206,"Chicheley Street, South Bank",42119,CLASSIC,3.0,-1.0259516763623735,-1.1570597941086214,-0.3731550237283424,0.2126314836878615,51.502698,-0.1167474,-1.1570597941086214,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,3.0,604
132839203,-1.694093909867754,-1.6928829474348728,-0.0040113691959727,-0.9264231617136696,0.1563651660241821,-0.92625089168011,1219,"Lower Marsh, Waterloo",300229,"Sidney Road, Stockwell",54332,CLASSIC,33.0,1.006616136522825,0.6488129957607794,-0.3731550237283424,0.2126314836878615,51.469202,-0.11902256,0.6488129957607794,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,33.0,776
132839213,-1.694093909867754,-1.6938246779474695,-0.0040113691959727,-0.9264231617136696,-0.0407210914180134,-0.92625089168011,1219,"Lower Marsh, Waterloo",980,"Malet Street, Bloomsbury",58642,CLASSIC,21.0,0.1622449565182042,0.1820850587713179,-0.3731550237283424,0.2126314836878615,51.52168078,-0.130431727,0.1820850587713179,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,21.0,20
132841112,-1.6873447336705745,-1.6881742948718887,0.1958968503337388,-0.9264231617136696,0.3534514234663777,-0.92625089168011,1219,"Lower Marsh, Waterloo",959,"Milroy Walk, South Bank",41485,CLASSIC,7.0,-0.7250334317235017,-0.8042546618894231,-0.3731550237283424,0.2126314836878615,51.50724437,-0.106237501,-0.8042546618894231,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,7.0,0
132841257,-1.686873860912632,-1.6878603847010232,0.3958050698634506,-0.9264231617136696,0.3534514234663777,-0.92625089168011,1219,"Lower Marsh, Waterloo",1059,"Albert Embankment, Vauxhall",22765,CLASSIC,5.0,-0.8659132240124484,-0.6368638852873373,-0.3731550237283424,0.2126314836878615,51.4904357,-0.1228069000000005,-0.6368638852873373,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,97
132841304,-1.6867169033266511,-1.687467996987441,0.3958050698634506,-0.9264231617136696,0.3534514234663777,-0.92625089168011,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",58491,CLASSIC,8.0,-0.6296529667856082,-0.4031553188497264,-0.3731550237283424,0.2126314836878615,51.4863434,-0.1224923999999987,-0.4031553188497264,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,8.0,218
132841406,-1.6864029881546891,-1.687467996987441,0.3958050698634506,-0.9264231617136696,0.3534514234663777,-0.92625089168011,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",40857,CLASSIC,4.0,-0.8742086692554882,-0.9245794919054452,-0.3731550237283424,0.2126314836878615,51.49368637,-0.111014912,-0.9245794919054452,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,4.0,114
132842529,-1.6835777516070325,-1.6840149851079194,0.3958050698634506,-0.9264231617136696,0.3534514234663777,-0.92625089168011,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",20131,CLASSIC,12.0,-0.3602452393007549,-0.2198711950503384,-0.3731550237283424,0.2126314836878615,51.49907558,-0.085666316,-0.2198711950503384,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,12.0,217
132845036,-1.679496854371529,-1.6796202427158011,0.5957132893931624,-0.9264231617136696,0.5505376809085734,-0.92625089168011,1219,"Lower Marsh, Waterloo",2587,"Wormwood Street, Liverpool Street",58218,CLASSIC,16.0,-0.0766284489699835,0.2762030719330265,-0.3731550237283424,0.2126314836878615,51.51615461,-0.082422399,0.2762030719330265,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,16.0,259
132847003,-1.6772209693748057,-1.677422871519742,0.7956215089228742,-0.9264231617136696,0.7476239383507689,-0.92625089168011,1219,"Lower Marsh, Waterloo",1102,"Leman Street, Aldgate",59252,CLASSIC,15.0,-0.1646276831772769,0.5918166232254443,-0.3731550237283424,0.2126314836878615,51.51236389,-0.06954201,0.5918166232254443,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,15.0,139
132850873,-1.6720413690374354,-1.6713801007305789,0.995529728452586,-0.9264231617136696,0.9447101957929646,-0.92625089168011,1219,"Lower Marsh, Waterloo",300041,"Finnis Street, Bethnal Green",58130,CLASSIC,26.0,0.4911352875649974,1.3657901050937158,-0.3731550237283424,0.2126314836878615,51.52458353,-0.058631453,1.3657901050937158,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,26.0,690
132852735,-1.6676465566299696,-1.6684764316500722,1.195437947982298,-0.9264231617136696,1.14179645323516,-0.92625089168011,1219,"Lower Marsh, Waterloo",1155,"Regency Street, Westminster",10390,CLASSIC,7.0,-0.6878129476570287,-0.4565476518119305,-0.3731550237283424,0.2126314836878615,51.49206037,-0.132224622,-0.4565476518119305,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,7.0,186
132852751,-1.6676465566299696,-1.6680055663937738,1.195437947982298,-0.9264231617136696,1.14179645323516,-0.92625089168011,1219,"Lower Marsh, Waterloo",966,"New Kent Road, The Borough",51702,CLASSIC,13.0,-0.3184470418886907,-0.4364983194532021,-0.3731550237283424,0.2126314836878615,51.49443626,-0.092921165,-0.4364983194532021,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,13.0,7
132852903,-1.6672541626650177,-1.665337329941416,1.195437947982298,-0.9264231617136696,1.14179645323516,-0.92625089168011,1219,"Lower Marsh, Waterloo",300253,"Bermondsey Station, Bermondsey",53659,CLASSIC,42.0,1.5422927145466658,0.6739392408052706,-0.3731550237283424,0.2126314836878615,51.497995,-0.063471392,0.6739392408052706,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,42.0,798
132853280,-1.666155459563151,-1.667063835881177,1.195437947982298,-0.9264231617136696,1.14179645323516,-0.92625089168011,1219,"Lower Marsh, Waterloo",3498,"Geraldine Street, Elephant & Castle",54941,CLASSIC,6.0,-0.7877235336596,-0.9465634582347316,-0.3731550237283424,0.2126314836878615,51.49612799,-0.106000855,-0.9465634582347316,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,6.0,370
132853713,-1.6648213200823132,-1.665572762569565,1.195437947982298,-0.9264231617136696,1.14179645323516,-0.92625089168011,1219,"Lower Marsh, Waterloo",10624,"Strata, Elephant & Castle",59265,CLASSIC,8.0,-0.6926385835822672,-0.6328698085184302,-0.3731550237283424,0.2126314836878615,51.493146,-0.099828,-0.6328698085184302,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,8.0,381
132857355,-1.6161644684282293,-1.6170736411708295,-1.4033689059039554,-0.3856571759882291,-1.4203248935133823,-0.3857492113157505,1219,"Lower Marsh, Waterloo",1200,"Ontario Street, Elephant & Castle",52665,CLASSIC,6.0,-0.7910206826094356,-0.8015736048266897,-0.3731550237283424,0.2126314836878615,51.49652013,-0.101384068,-0.8015736048266897,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,6.0,227
132857776,-1.6146733713614103,-1.615582567859218,-1.4033689059039554,-0.3856571759882291,-1.4203248935133823,-0.3857492113157505,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59416,CLASSIC,6.0,-0.8320031704625789,-0.8871134862346738,-0.3731550237283424,0.2126314836878615,51.49288067,-0.114934001,-0.8871134862346738,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,6.0,37
132858158,-1.6134961894665536,-1.6131497640350096,-1.4033689059039554,-0.3856571759882291,-1.4203248935133823,-0.3857492113157505,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",57626,CLASSIC,22.0,0.2728693397125876,0.8276034333415128,-0.3731550237283424,0.2126314836878615,51.52364804,-0.074754872,0.8276034333415128,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,22.0,14
132859331,-1.610827910504878,-1.6107954377535174,-1.2034606863742434,-0.3856571759882291,-1.223238636071187,-0.3857492113157505,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",58669,CLASSIC,18.0,-0.0116937622503108,0.5450926925647893,-0.3731550237283424,0.2126314836878615,51.52589324,-0.090847761,0.5450926925647893,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,18.0,5
132861812,-1.6040787343076983,-1.6034185487381758,-1.0035524668445317,-0.3856571759882291,-0.829066121186796,-0.3857492113157505,1219,"Lower Marsh, Waterloo",200251,"Bow Road Station, Bow",53327,CLASSIC,26.0,0.4856588548681906,2.601889679300049,-0.3731550237283424,0.2126314836878615,51.527058,-0.025296,2.601889679300049,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,26.0,646
132862657,-1.6004687098301376,-1.6007503122858182,-0.8036442473148199,-0.3856571759882291,-0.829066121186796,-0.3857492113157505,1219,"Lower Marsh, Waterloo",200137,"Caldwell Street, Stockwell",50672,CLASSIC,14.0,-0.306394020047902,0.0849808999374854,-0.3731550237283424,0.2126314836878615,51.477839,-0.116493,0.0849808999374854,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,14.0,538
132862959,-1.5989776127633188,-1.599965536858654,-0.8036442473148199,-0.3856571759882291,-0.829066121186796,-0.3857492113157505,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",13396,CLASSIC,5.0,-0.8426284238759463,-0.9245794919054452,-0.3731550237283424,0.2126314836878615,51.49368637,-0.111014912,-0.9245794919054452,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,114
132863431,-1.5967017277665956,-1.5977681656625948,-0.603736027785108,-0.3856571759882291,-0.6319798637446005,-0.3857492113157505,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",56862,CLASSIC,4.0,-0.9136261458246197,-0.9245794919054452,-0.3731550237283424,0.2126314836878615,51.49368637,-0.111014912,-0.9245794919054452,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,4.0,114
132866282,-1.577395944690943,-1.5782272575262113,0.1958968503337388,-0.3856571759882291,0.1563651660241821,-0.3857492113157505,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",52739,CLASSIC,7.0,-0.6988598908152395,-0.5245556736403663,-0.3731550237283424,0.2126314836878615,51.49679128,-0.093913472,-0.5245556736403663,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,7.0,235
132866980,-1.5722948231465632,-1.573283172335078,0.3958050698634506,-0.3856571759882291,0.3534514234663777,-0.3857492113157505,1219,"Lower Marsh, Waterloo",1154,"Kennington Road  , Vauxhall",59574,CLASSIC,5.0,-0.9023434548563009,-0.2197840351636074,-0.3731550237283424,0.2126314836878615,51.509224,-0.124826,-0.2197840351636074,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,185
132872251,-1.5597382162680895,-1.55884330447526,0.995529728452586,-0.3856571759882291,0.9447101957929646,-0.3857492113157505,1219,"Lower Marsh, Waterloo",200244,"Hollybush Gardens, Bethnal Green",59998,CLASSIC,29.0,0.7023775001922757,1.5303536431852212,-0.3731550237283424,0.2126314836878615,51.527607,-0.057133,1.5303536431852212,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,29.0,640
132872264,-1.5597382162680895,-1.5604128553295882,0.995529728452586,-0.3856571759882291,0.9447101957929646,-0.3857492113157505,1219,"Lower Marsh, Waterloo",300050,"Walworth Square, Walworth",51564,CLASSIC,9.0,-0.6192357912515871,-0.4557827036525825,-0.3731550237283424,0.2126314836878615,51.491327,-0.096518684,-0.4557827036525825,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,699
132873348,-1.557069937306414,-1.5571952760782155,0.995529728452586,-0.3856571759882291,0.9447101957929646,-0.3857492113157505,1219,"Lower Marsh, Waterloo",2587,"Wormwood Street, Liverpool Street",52962,CLASSIC,16.0,-0.0981988201963495,0.2762030719330265,-0.3731550237283424,0.2126314836878615,51.51615461,-0.082422399,0.2762030719330265,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,16.0,259
132874093,-1.5550294886886622,-1.5557826803093204,1.195437947982298,-0.3856571759882291,1.14179645323516,-0.3857492113157505,1219,"Lower Marsh, Waterloo",959,"Milroy Walk, South Bank",20830,CLASSIC,8.0,-0.7074541713105315,-0.8042546618894231,-0.3731550237283424,0.2126314836878615,51.50724437,-0.106237501,-0.8042546618894231,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,8.0,0
132874768,-1.552753603691939,-1.5531144438569628,1.195437947982298,-0.3856571759882291,1.14179645323516,-0.3857492113157505,1219,"Lower Marsh, Waterloo",200084,"Doddington Grove, Kennington",54852,CLASSIC,13.0,-0.3620316100308771,-0.3983880902175875,-0.3731550237283424,0.2126314836878615,51.48692917,-0.102996299,-0.3983880902175875,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,13.0,494
132875403,-1.550320761109235,-1.5511525052890525,1.3953461675120098,-0.3856571759882291,1.338882710677356,-0.3857492113157505,1219,"Lower Marsh, Waterloo",200056,"Vauxhall Walk, Vauxhall",30722,CLASSIC,7.0,-0.7243494310350154,-0.5330816316577466,-0.3731550237283424,0.2126314836878615,51.488124,-0.120903,-0.5330816316577466,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,7.0,467
132875934,-1.5477309609405496,-1.5484057912939784,1.3953461675120098,-0.3856571759882291,1.338882710677356,-0.3857492113157505,1219,"Lower Marsh, Waterloo",300239,"Victory Place, Walworth",59297,CLASSIC,9.0,-0.5625865885998801,-0.3550613092135586,-0.3731550237283424,0.2126314836878615,51.492807,-0.091938,-0.3550613092135586,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,785
132878925,-1.5029195701429985,-1.5039090245737794,-1.4033689059039554,0.1551088097372112,-1.4203248935133823,0.1547524690486088,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59911,CLASSIC,5.0,-0.8437197259452776,-0.8871134862346738,-0.3731550237283424,0.2126314836878615,51.49288067,-0.114934001,-0.8871134862346738,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,37
132880267,-1.4993880244584277,-1.4990434169253626,-1.4033689059039554,0.1551088097372112,-1.223238636071187,0.1547524690486088,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",40765,CLASSIC,22.0,0.2661887116289326,0.8276034333415128,-0.3731550237283424,0.2126314836878615,51.52364804,-0.074754872,0.8276034333415128,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,22.0,14
132882146,-1.4963273515317996,-1.496375180473005,-1.2034606863742434,0.1551088097372112,-1.223238636071187,0.1547524690486088,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",58739,CLASSIC,17.0,-0.0312818596367473,0.5450926925647893,-0.3731550237283424,0.2126314836878615,51.52589324,-0.090847761,0.5450926925647893,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,17.0,5
132883843,-1.4942084241210574,-1.4948841071613934,-1.2034606863742434,0.1551088097372112,-1.0261523786289917,0.1547524690486088,1219,"Lower Marsh, Waterloo",1229,"High Holborn , Covent Garden",51397,CLASSIC,9.0,-0.6372079646814064,-0.2311162941915223,-0.3731550237283424,0.2126314836878615,51.516226,-0.124826,-0.2311162941915223,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,254
132885603,-1.4904414420575154,-1.4914310952818717,-1.0035524668445317,0.1551088097372112,-1.0261523786289917,0.1547524690486088,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",52111,CLASSIC,5.0,-0.8537019301676901,-0.9245794919054452,-0.3731550237283424,0.2126314836878615,51.49368637,-0.111014912,-0.9245794919054452,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,114
132885875,-1.4895781753346204,-1.4907247973974245,-1.0035524668445317,0.1551088097372112,-1.0261523786289917,0.1547524690486088,1219,"Lower Marsh, Waterloo",200039,"Sail Street, Vauxhall",52687,CLASSIC,3.0,-1.0143446938055,-1.066581369815817,-0.3731550237283424,0.2126314836878615,51.495656,-0.114605,-1.066581369815817,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,3.0,451
132886057,-1.4888718661977065,-1.489155246543096,-0.8036442473148199,0.1551088097372112,-0.829066121186796,0.1547524690486088,1219,"Lower Marsh, Waterloo",200137,"Caldwell Street, Stockwell",50410,CLASSIC,14.0,-0.2666965237794385,0.0849808999374854,-0.3731550237283424,0.2126314836878615,51.477839,-0.116493,0.0849808999374854,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,14.0,538
132886361,-1.4876946843028491,-1.488370471115932,-0.8036442473148199,0.1551088097372112,-0.829066121186796,0.1547524690486088,1219,"Lower Marsh, Waterloo",3451,"Golden Square, Soho",60177,PBSC_EBIKE,9.0,-0.553775375847398,-0.1588009450870258,-0.3731550237283424,0.2126314836878615,51.5118973,-0.137043852,-0.1588009450870258,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,327
132886945,-1.4854972780991167,-1.486722442718888,-0.8036442473148199,0.1551088097372112,-0.829066121186796,0.1547524690486088,1219,"Lower Marsh, Waterloo",300025,"Archbishop's Park, Waterloo",41119,CLASSIC,2.0,-1.0604527596333608,-1.1688150928983634,-0.3731550237283424,0.2126314836878615,51.49824168,-0.117495865,-1.1688150928983634,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,2.0,674
132888901,-1.4776493988000707,-1.4786392558190984,-0.4038278082553964,0.1551088097372112,-0.4348936063024048,0.1547524690486088,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",50956,CLASSIC,5.0,-0.8822849686468789,-0.9245794919054452,-0.3731550237283424,0.2126314836878615,51.49368637,-0.111014912,-0.9245794919054452,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,114
132891843,-1.466897804160378,-1.4679663100096678,-0.0040113691959727,0.1551088097372112,-0.0407210914180134,0.1547524690486088,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",54319,CLASSIC,4.0,-0.8760979721280531,-0.8871134862346738,-0.3731550237283424,0.2126314836878615,51.49288067,-0.114934001,-0.8871134862346738,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,4.0,37
132893161,-1.4626599493388934,-1.4633361349894003,0.1958968503337388,0.1551088097372112,0.1563651660241821,0.1547524690486088,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",52739,CLASSIC,9.0,-0.625189253554764,-0.5245556736403663,-0.3731550237283424,0.2126314836878615,51.49679128,-0.093913472,-0.5245556736403663,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,235
132893208,-1.4625029917529124,-1.463493090074833,0.1958968503337388,0.1551088097372112,0.1563651660241821,0.1547524690486088,1219,"Lower Marsh, Waterloo",962,"Stamford Street, South Bank",50410,CLASSIC,5.0,-0.91245736794915,-0.994524536701162,-0.3731550237283424,0.2126314836878615,51.50556905,-0.111606696,-0.994524536701162,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,5.0,3
132894821,-1.4578727429664755,-1.4585490048837,0.3958050698634506,0.1551088097372112,0.3534514234663777,0.1547524690486088,1219,"Lower Marsh, Waterloo",200133,"South Lambeth Road, Vauxhall",59313,CLASSIC,9.0,-0.579975479889195,-0.0952273611763625,-0.3731550237283424,0.2126314836878615,51.481747,-0.124642,-0.0952273611763625,0.253997713599592,-0.3623543927880504,-0.5302505949410427,0.0367213083863721,9.0,534
