Number,Start_date,End_date,Start_hour,Start_dayofweek,End_hour,End_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Trip_duration_ms,Trip_distance_m,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_m.1,Start_geohash_enc,station_avg_dur,station_std_dur,station_top_dest_enc,duration,destination
132946009,-1.197872501789088,-1.1956492367837566,1.7951626065714328,1.236640781188092,-2.7999286956087523,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",2589,"Pembridge Villas, Notting Hill",20733,CLASSIC,46.0,1.863066901501768,2.0521954288064883,-1.1044732868352658,0.0450946432714451,51.51108452,-0.197524944,2.0521954288064883,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,46.0,260
132946325,-1.1926929014517176,-1.1918823147333697,-2.8027264426119376,1.7774067669135325,-2.6028424381665567,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300231,"Lambeth Palace Road, Waterloo",50775,CLASSIC,28.0,0.6800013805820613,-0.4396917823850488,-1.1044732868352658,0.0450946432714451,51.5000891978,-0.116628700672,-0.4396917823850488,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,28.0,778
132946330,-1.1925359438657366,-1.1918823147333697,-2.8027264426119376,1.7774067669135325,-2.6028424381665567,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300231,"Lambeth Palace Road, Waterloo",58201,CLASSIC,26.0,0.5484164714353511,-0.4396917823850488,-1.1044732868352658,0.0450946432714451,51.5000891978,-0.116628700672,-0.4396917823850488,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,26.0,778
132946333,-1.1925359438657366,-1.1918823147333697,-2.8027264426119376,1.7774067669135325,-2.6028424381665567,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300231,"Lambeth Palace Road, Waterloo",21494,CLASSIC,26.0,0.5457114590038635,-0.4396917823850488,-1.1044732868352658,0.0450946432714451,51.5000891978,-0.116628700672,-0.4396917823850488,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,26.0,778
132946335,-1.1925359438657366,-1.1918823147333697,-2.8027264426119376,1.7774067669135325,-2.6028424381665567,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300231,"Lambeth Palace Road, Waterloo",20632,CLASSIC,26.0,0.5067997887691001,-0.4396917823850488,-1.1044732868352658,0.0450946432714451,51.5000891978,-0.116628700672,-0.4396917823850488,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,26.0,778
132946336,-1.1924574650727462,-1.1918823147333697,-2.6028182230822265,1.7774067669135325,-2.6028424381665567,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300231,"Lambeth Palace Road, Waterloo",59348,CLASSIC,25.0,0.4805045001654756,-0.4396917823850488,-1.1044732868352658,0.0450946432714451,51.5000891978,-0.116628700672,-0.4396917823850488,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,25.0,778
132946491,-1.1892398345601376,-1.188036915140266,-2.6028182230822265,1.7774067669135325,-2.405756180724361,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300249,"Westminster Pier, Westminster",58321,CLASSIC,33.0,0.9812394896205642,-0.3771383033195825,-1.1044732868352658,0.0450946432714451,51.501513,-0.12382322,-0.3771383033195825,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,33.0,795
132946745,-1.1834324038788435,-1.184348470632595,-2.402910003552514,1.7774067669135325,-2.2086699232821654,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",51480,CLASSIC,6.0,-0.8423716469184557,-0.989044823833616,-1.1044732868352658,0.0450946432714451,51.4908679,-0.116911864,-0.989044823833616,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,232
132946949,-1.1728377668251315,-1.1738324799085973,-1.8031853449633788,1.7774067669135325,-1.8144974083977743,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",51862,CLASSIC,5.0,-0.8518801419261894,-0.9282359502500788,-1.1044732868352658,0.0450946432714451,51.483145,-0.113134,-0.9282359502500788,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,5.0,444
132946947,-1.1728377668251315,-1.1738324799085973,-1.8031853449633788,1.7774067669135325,-1.8144974083977743,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",59383,CLASSIC,5.0,-0.8255859601197971,-0.9282359502500788,-1.1044732868352658,0.0450946432714451,51.483145,-0.113134,-0.9282359502500788,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,5.0,444
132946951,-1.1727592880321414,-1.1738324799085973,-1.8031853449633788,1.7774067669135325,-1.8144974083977743,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",57414,CLASSIC,4.0,-0.9024076490956736,-0.9282359502500788,-1.1044732868352658,0.0450946432714451,51.483145,-0.113134,-0.9282359502500788,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,4.0,444
132947080,-1.1663240270069235,-1.1663771133505392,-1.603277125433667,1.7774067669135325,-1.6174111509555786,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300096,"Tallis Street, Temple",57324,CLASSIC,17.0,-0.1060017406717927,0.3993579919495948,-1.1044732868352658,0.0450946432714451,51.511891,-0.107349,0.3993579919495948,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,17.0,744
132947239,-1.1627924813223531,-1.163787354440898,-1.4033689059039554,1.7774067669135325,-1.4203248935133823,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200137,"Caldwell Street, Stockwell",20179,CLASSIC,5.0,-0.8344525127338062,-0.7578844588614789,-1.1044732868352658,0.0450946432714451,51.477839,-0.116493,-0.7578844588614789,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,5.0,538
132948843,-1.149608044099956,-1.150524649721826,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200231,"Abingdon Green, Westminster",59433,CLASSIC,6.0,-0.781888498660092,-0.6151148153940298,-1.1044732868352658,0.0450946432714451,51.49764,-0.12597218,-0.6151148153940298,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,627
132949011,-1.1489802137560323,-1.1491905314956474,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300207,"Gauden Road, Clapham",51256,CLASSIC,15.0,-0.209247106730037,0.0608221489610569,-1.1044732868352658,0.0450946432714451,51.464995,-0.13090885,0.0608221489610569,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,15.0,756
132949303,-1.1478815106541662,-1.1487196662393488,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1073,"Kennington Road Post Office, Oval",51998,CLASSIC,7.0,-0.7308485443728588,-0.8722188002743922,-1.1044732868352658,0.0450946432714451,51.48478899,-0.110683213,-0.8722188002743922,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,7.0,111
132949319,-1.1478030318611756,-1.1484057560684835,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1103,"Gloucester Street, Pimlico",17422,CLASSIC,10.0,-0.4905761471852441,-0.6072051217586506,-1.1044732868352658,0.0450946432714451,51.49096258,-0.139625122,-0.6072051217586506,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,10.0,140
132949640,-1.1467043287593093,-1.1470716378423047,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",959,"Milroy Walk, South Bank",58875,CLASSIC,13.0,-0.3409338412219594,0.140754875552808,-1.1044732868352658,0.0450946432714451,51.50724437,-0.106237501,0.140754875552808,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,13.0,0
132949641,-1.1467043287593093,-1.1470716378423047,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",959,"Milroy Walk, South Bank",51720,CLASSIC,13.0,-0.3415149097680028,0.140754875552808,-1.1044732868352658,0.0450946432714451,51.50724437,-0.106237501,0.140754875552808,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,13.0,0
132949766,-1.1462334560013665,-1.147150115385021,-0.8036442473148199,1.7774067669135325,-0.829066121186796,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300209,"Albert Square, Stockwell",58920,CLASSIC,6.0,-0.7757059293301881,-0.7053300190594052,-1.1044732868352658,0.0450946432714451,51.4765900593,-0.118256789081,-0.7053300190594052,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,758
132949909,-1.1458410620364143,-1.1452666543598276,-0.8036442473148199,1.7774067669135325,-0.6319798637446005,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1059,"Albert Embankment, Vauxhall",60560,PBSC_EBIKE,25.0,0.4652373391671439,-1.0927491544874144,-1.1044732868352658,0.0450946432714451,51.4904357,-0.1228069000000005,-1.0927491544874144,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,25.0,97
132950479,-1.1438790922116528,-1.145031221731678,-0.603736027785108,1.7774067669135325,-0.6319798637446005,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",51596,CLASSIC,3.0,-0.9891130373404436,-0.9282359502500788,-1.1044732868352658,0.0450946432714451,51.483145,-0.113134,-0.9282359502500788,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,3.0,444
132950486,-1.1438790922116528,-1.145031221731678,-0.603736027785108,1.7774067669135325,-0.6319798637446005,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",59383,CLASSIC,3.0,-1.0064421615793078,-0.9282359502500788,-1.1044732868352658,0.0450946432714451,51.483145,-0.113134,-0.9282359502500788,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,3.0,444
132950590,-1.14340821945371,-1.1439325361336483,-0.603736027785108,1.7774067669135325,-0.6319798637446005,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",300063,"Burgess Park Albany Road, Walworth",53422,CLASSIC,11.0,-0.4643992858852887,-0.1935378274986916,-1.1044732868352658,0.0450946432714451,51.48224,-0.0942844,-0.1935378274986916,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,11.0,712
132950766,-1.142858867902777,-1.1439325361336483,-0.603736027785108,1.7774067669135325,-0.6319798637446005,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",30630,CLASSIC,4.0,-0.9265734598277016,-0.8374602176557415,-1.1044732868352658,0.0450946432714451,51.49288067,-0.114934001,-0.8374602176557415,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,4.0,37
132952348,-1.1383855767023203,-1.139145406027948,-0.4038278082553964,1.7774067669135325,-0.4348936063024048,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200183,"Battersea Park Road, Nine Elms",56218,CLASSIC,8.0,-0.6550019437571037,-0.4657608124716024,-1.1044732868352658,0.0450946432714451,51.4795017,-0.141770709,-0.4657608124716024,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,8.0,581
132953340,-1.1357172977406451,-1.1367910797464562,-0.2039195887256846,1.7774067669135325,-0.2378073488602091,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200223,"Ashmole Estate, Oval",57239,CLASSIC,4.0,-0.9662908784463136,-1.0511690488534846,-1.1044732868352658,0.0450946432714451,51.48267821,-0.117661574,-1.0511690488534846,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,4.0,621
132953366,-1.135638818947655,-1.136555647118307,-0.2039195887256846,1.7774067669135325,-0.2378073488602091,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1154,"Kennington Road  , Vauxhall",17407,CLASSIC,6.0,-0.7809189442861213,-0.2197840351636074,-1.1044732868352658,0.0450946432714451,51.509224,-0.124826,-0.2197840351636074,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,185
132954133,-1.133755327915884,-1.1307483089572932,-0.2039195887256846,1.7774067669135325,-0.0407210914180134,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200182,"Rainville Road, Hammersmith",59303,CLASSIC,56.0,2.502837759059693,2.717466782319619,-1.1044732868352658,0.0450946432714451,51.48373225,-0.223852256,2.717466782319619,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,56.0,580
132954906,-1.1316364005051411,-1.1325532924397703,-0.2039195887256846,1.7774067669135325,-0.0407210914180134,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",57306,CLASSIC,6.0,-0.8431751817078417,-0.8374602176557415,-1.1044732868352658,0.0450946432714451,51.49288067,-0.114934001,-0.8374602176557415,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,37
132956230,-1.1277124608556186,-1.1282370275903684,-0.0040113691959727,1.7774067669135325,-0.0407210914180134,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200240,"Ferndale Road, Brixton",57049,CLASSIC,11.0,-0.4612615157366553,0.1078853629627246,-1.1044732868352658,0.0450946432714451,51.464019,-0.11578197,0.1078853629627246,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,11.0,636
132956383,-1.1273200668906662,-1.1269029093641896,-0.0040113691959727,1.7774067669135325,0.1563651660241821,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1064,"Old Street Station, St. Luke's",56916,CLASSIC,23.0,0.3155972467983221,1.519509144967421,-1.1044732868352658,0.0450946432714451,51.525615,-0.0885326000000077,1.519509144967421,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,23.0,102
132957709,-1.1237100424131052,-1.124234672911832,0.1958968503337388,1.7774067669135325,0.1563651660241821,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1151,"Whitehall Place, Strand",51720,CLASSIC,11.0,-0.4589117852161773,-0.0538700903863262,-1.1044732868352658,0.0450946432714451,51.50654321,-0.123179697,-0.0538700903863262,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,11.0,182
132957932,-1.1230822120691817,-1.1224296894293548,0.1958968503337388,1.7774067669135325,0.3534514234663777,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1043,"Museum of London, Barbican",15455,CLASSIC,26.0,0.5728600882722485,0.925805689229605,-1.1044732868352658,0.0450946432714451,51.51782144,-0.096496865,0.925805689229605,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,26.0,81
132957956,-1.123003733276191,-1.1239207627409664,0.1958968503337388,1.7774067669135325,0.1563651660241821,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200039,"Sail Street, Vauxhall",54106,CLASSIC,6.0,-0.7889221950602957,-0.6779557990401697,-1.1044732868352658,0.0450946432714451,51.495656,-0.114605,-0.6779557990401697,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,6.0,451
132958606,-1.12112024224442,-1.1199184080624298,0.3958050698634506,1.7774067669135325,0.3534514234663777,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200113,"Smugglers Way, Wandsworth",22919,CLASSIC,33.0,1.0057118831854577,1.866282372857016,-1.1044732868352658,0.0450946432714451,51.46108367,-0.191722864,1.866282372857016,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,33.0,516
132959026,-1.1198645815565726,-1.1208601385750263,0.3958050698634506,1.7774067669135325,0.3534514234663777,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",55134,CLASSIC,5.0,-0.8348919112343369,-0.8374602176557415,-1.1044732868352658,0.0450946432714451,51.49288067,-0.114934001,-0.8374602176557415,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,5.0,37
132959336,-1.1190013148336777,-1.1195260203488475,0.3958050698634506,1.7774067669135325,0.3534514234663777,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",57013,CLASSIC,11.0,-0.4663483558083043,-0.989044823833616,-1.1044732868352658,0.0450946432714451,51.4908679,-0.116911864,-0.989044823833616,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,11.0,232
132959509,-1.1184519632827443,-1.1174856042382215,0.3958050698634506,1.7774067669135325,0.5505376809085734,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",200132,"Gaywood  Street, Elephant & Castle",50832,CLASSIC,30.0,0.7628772504090983,-0.3916062960436944,-1.1044732868352658,0.0450946432714451,51.49605,-0.104193,-0.3916062960436944,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,30.0,533
132959573,-1.1182165269037732,-1.1192121101779824,0.3958050698634506,1.7774067669135325,0.3534514234663777,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1106,"Rampayne Street, Pimlico",51842,CLASSIC,5.0,-0.8318161217306133,-0.8797421314269479,-1.1044732868352658,0.0450946432714451,51.48997562,-0.132845681,-0.8797421314269479,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,5.0,142
132959982,-1.1171963025948972,-1.1182703796653854,0.3958050698634506,1.7774067669135325,0.5505376809085734,1.776257510141687,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",23820,CLASSIC,4.0,-0.8931636786260438,-0.7772220128989169,-1.1044732868352658,0.0450946432714451,51.49488108,-0.117974901,-0.7772220128989169,0.1030681461209993,-0.6517274164098644,-0.5760411823829279,0.0367213083863721,4.0,116
