Number,Start_date,End_date,Start_hour,Start_dayofweek,End_hour,End_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Trip_duration_ms,Trip_distance_m,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_m.1,duration,destination
132825189,-1.7636599649506712,-1.7638436660258596,-2.8036907659452126,-0.9275811669140546,-2.8007651806226885,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1059,"Albert Embankment, Vauxhall",23715,CLASSIC,17.0,-0.0317132685090428,-1.086785208810846,-1.1034765664828488,0.0459552212491142,51.4904357,-0.1228069000000005,-1.086785208810846,17.0,97
132825190,-1.7636599649506712,-1.7638436660258596,-2.8036907659452126,-0.9275811669140546,-2.8007651806226885,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1059,"Albert Embankment, Vauxhall",41267,CLASSIC,17.0,-0.0316863743656065,-1.086785208810846,-1.1034765664828488,0.0459552212491142,51.4904357,-0.1228069000000005,-1.086785208810846,17.0,97
132825402,-1.7576926421020342,-1.7576426063828772,-2.603715163824752,-0.9275811669140546,-2.603746475551224,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300070,"Imperial Wharf Station, Sands End",23069,CLASSIC,20.0,-0.0216234534447532,1.1882135229088973,-1.1034765664828488,0.0459552212491142,51.474665,-0.18316517,1.1882135229088973,20.0,718
132825448,-1.7556511895485531,-1.756308201143248,-2.603715163824752,-0.9275811669140546,-2.603746475551224,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300230,"Wynne Road, Stockwell",50431,CLASSIC,11.0,-0.0531265590236358,-0.1828975262675706,-1.1034765664828488,0.0459552212491142,51.469217,-0.11268674,-0.1828975262675706,11.0,777
132825586,-1.7453654093752449,-1.7464179034848204,-2.2037639595838288,-0.9275811669140546,-2.2097090654082936,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200207,"Hartington Road, Stockwell",59221,CLASSIC,6.0,-0.0697674404078048,-0.7784954855215599,-1.1034765664828488,0.0459552212491142,51.47787084,-0.126874471,-0.7784954855215599,6.0,605
132825886,-1.7347655595783238,-1.7358996504195086,-1.6038371532224451,-0.9275811669140546,-1.6186529501938989,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200039,"Sail Street, Vauxhall",59221,CLASSIC,5.0,-0.0732367849110888,-0.6740928095090833,-1.1034765664828488,0.0459552212491142,51.495656,-0.114605,-0.6740928095090833,5.0,451
132825945,-1.7341374203310989,-1.7340942786247162,-1.6038371532224451,-0.9275811669140546,-1.6186529501938989,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1211,"Bunhill Row, Moorgate",52426,CLASSIC,20.0,-0.0184995107148061,1.2197047898633615,-1.1034765664828488,0.0459552212491142,51.52085887,-0.089887855,1.2197047898633615,20.0,238
132826344,-1.7318604155599084,-1.7326813789592264,-1.6038371532224451,-0.9275811669140546,-1.6186529501938989,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2662,"Butler Place, Westminster",35814,CLASSIC,9.0,-0.0586050406337812,-0.4491581263354936,-1.1034765664828488,0.0459552212491142,51.49782999,-0.135440826,-0.4491581263354936,9.0,270
132826402,-1.7316248633421991,-1.732759873385087,-1.6038371532224451,-0.9275811669140546,-1.6186529501938989,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",41996,CLASSIC,5.0,-0.0714976881390751,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,5.0,116
132827082,-1.7292693411651057,-1.729384613073084,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1085,"Old Quebec Street, Marylebone",50674,CLASSIC,18.0,-0.026172612266222,0.9578200606724272,-1.1034765664828488,0.0459552212491142,51.51457763,-0.158264483,0.9578200606724272,18.0,123
132827157,-1.7290337889473963,-1.7278147245558733,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1038,"Harrington Square 1, Camden Town",21949,CLASSIC,35.0,0.0323174649214766,1.718718252646085,-1.1034765664828488,0.0459552212491142,51.53301907,-0.139174593,1.718718252646085,35.0,76
132827677,-1.7277775104529465,-1.7278932189817338,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300030,"Thorndike Close, West Chelsea",51902,CLASSIC,18.0,-0.0260977713595412,1.1271580896801616,-1.1034765664828488,0.0459552212491142,51.48089844,-0.183853573,1.1271580896801616,18.0,679
132827812,-1.7275419582352372,-1.7278932189817338,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2678,"Farm Street, Mayfair",60611,PBSC_EBIKE,15.0,-0.0372604603179029,0.4318710824320433,-1.1034765664828488,0.0459552212491142,51.50935171,-0.14744969,0.4318710824320433,15.0,277
132827953,-1.7272278886116246,-1.7278147245558733,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1069,"Eaton Square, Belgravia",42018,CLASSIC,12.0,-0.0459881014763602,-0.0392498912744058,-1.1034765664828488,0.0459552212491142,51.49654462,-0.150905245,-0.0392498912744058,12.0,107
132828127,-1.7269923363939153,-1.7281287022593153,-1.403861551101984,-0.9275811669140546,-1.4216342451224335,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",30349,CLASSIC,5.0,-0.0744782532742295,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,5.0,116
132828874,-1.725579023087659,-1.726323330464523,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2635,"Concert Hall Approach 1, South Bank",58291,CLASSIC,10.0,-0.0522225687829701,-0.218241716323991,-1.1034765664828488,0.0459552212491142,51.509224,-0.124826,-0.218241716323991,10.0,262
132829436,-1.7247153316227248,-1.7258523639093597,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",50916,CLASSIC,5.0,-0.0713079253764632,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,5.0,116
132829494,-1.7246368142168218,-1.72443946424387,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1080,"Great Tower Street, Monument",59894,CLASSIC,22.0,-0.0126395949628059,0.8617004045640854,-1.1034765664828488,0.0459552212491142,51.51048489,-0.082989638,0.8617004045640854,22.0,118
132830245,-1.723773122751887,-1.725302902928336,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1190,"Kennington Lane Rail Bridge, Vauxhall",51065,CLASSIC,0.0,-0.0895726924923769,-1.3496906063022704,-1.1034765664828488,0.0459552212491142,51.4863434,-0.1224923999999987,-1.3496906063022704,0.0,218
132830260,-1.723773122751887,-1.7240469921145674,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2681,"Harriet Street, Knightsbridge",56707,CLASSIC,16.0,-0.0348761932877557,0.3715896387017476,-1.1034765664828488,0.0459552212491142,51.50024195,-0.15934065,0.3715896387017476,16.0,280
132830851,-1.7229879486928563,-1.7239684976887069,-1.2038859489815226,-0.9275811669140546,-1.2246155400509688,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200202,"Storey's Gate, Westminster",51065,CLASSIC,7.0,-0.0656502651504776,-0.3842900581134854,-1.1034765664828488,0.0459552212491142,51.50070305,-0.129698963,-0.3842900581134854,7.0,600
132832015,-1.721496117980697,-1.7223986091714962,-1.2038859489815226,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",3429,"Abbey Orchard Street, Westminster",53135,CLASSIC,8.0,-0.0621064267617183,-0.501717857254342,-1.1034765664828488,0.0459552212491142,51.4981256,-0.1321021999999914,-0.501717857254342,8.0,307
132832189,-1.7211820483570843,-1.7226340924490775,-1.0039103468610613,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200056,"Vauxhall Walk, Vauxhall",55101,CLASSIC,1.0,-0.0854097104359065,-1.218964653624205,-1.1034765664828488,0.0459552212491142,51.488124,-0.120903,-1.218964653624205,1.0,467
132832771,-1.720161322080344,-1.721378181635309,-1.0039103468610613,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1093,"Kennington Cross, Kennington",54971,CLASSIC,4.0,-0.0756607280324131,-0.8775098191640504,-1.1034765664828488,0.0459552212491142,51.48894022,-0.111435796,-0.8775098191640504,4.0,131
132833035,-1.719533182833119,-1.7201222708215405,-1.0039103468610613,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",963,"Bankside Mix, Bankside",55209,CLASSIC,12.0,-0.0478502172657697,0.1851793648899817,-1.1034765664828488,0.0459552212491142,51.50581776,-0.100186337,0.1851793648899817,12.0,4
132833494,-1.7183554217445722,-1.719023348859493,-1.0039103468610613,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1209,"Empire Square, The Borough",55037,CLASSIC,11.0,-0.0510649060409891,0.2551810186507042,-1.1034765664828488,0.0459552212491142,51.50082346,-0.089740764,0.2551810186507042,11.0,236
132833650,-1.7179628347150566,-1.7191018432853535,-1.0039103468610613,-0.9275811669140546,-1.027596834979504,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300025,"Archbishop's Park, Waterloo",54120,CLASSIC,5.0,-0.0738257955707778,-0.5605056925013278,-1.1034765664828488,0.0459552212491142,51.49824168,-0.117495865,-0.5605056925013278,5.0,674
132834245,-1.71552879513206,-1.7162760439543745,-0.8039347447406,-0.9275811669140546,-0.8305781299080389,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1069,"Eaton Square, Belgravia",53318,CLASSIC,10.0,-0.0568391653920663,-0.0392498912744058,-1.1034765664828488,0.0459552212491142,51.49654462,-0.150905245,-0.0392498912744058,10.0,107
132835447,-1.710189611530648,-1.7102319731631128,-0.6039591426201387,-0.9275811669140546,-0.633559424836574,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200120,"Grant Road East, Clapham Junction",22130,CLASSIC,19.0,-0.024806158432187,1.0945597932928324,-1.1034765664828488,0.0459552212491142,51.46489445,-0.17302926,1.0945597932928324,19.0,522
132836240,-1.706813363076814,-1.7068567128511098,-0.4039835404996775,-0.9275811669140546,-0.436540719765109,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",981,"British Museum, Bloomsbury",60112,PBSC_EBIKE,19.0,-0.026561333853395,0.7528540638430187,-1.1034765664828488,0.0459552212491142,51.51908011,-0.124678402,0.7528540638430187,19.0,21
132836950,-1.704143771276108,-1.7048158577787358,-0.4039835404996775,-0.9275811669140546,-0.436540719765109,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300063,"Burgess Park Albany Road, Walworth",51681,CLASSIC,11.0,-0.0540791900699572,-0.1921284474599625,-1.1034765664828488,0.0459552212491142,51.48224,-0.0942844,-0.1921284474599625,11.0,712
132838274,-1.6991186572983084,-1.6987717869874746,-0.2040079383792162,-0.9275811669140546,-0.042503309622179,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300009,"World's End Place, West Chelsea",60145,PBSC_EBIKE,24.0,-0.0078022928669292,0.9776396954442226,-1.1034765664828488,0.0459552212491142,51.48180515,-0.18027465,0.9776396954442226,24.0,660
132838507,-1.6980979310215678,-1.6987717869874746,-0.2040079383792162,-0.9275811669140546,-0.042503309622179,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300063,"Burgess Park Albany Road, Walworth",55236,CLASSIC,11.0,-0.052603540229884,-0.1921284474599625,-1.1034765664828488,0.0459552212491142,51.48224,-0.0942844,-0.1921284474599625,11.0,712
132838561,-1.6978623788038585,-1.6984578092840323,-0.2040079383792162,-0.9275811669140546,-0.042503309622179,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1212,"Concert Hall Approach 2, South Bank",50425,CLASSIC,12.0,-0.0466270253527923,-0.218241716323991,-1.1034765664828488,0.0459552212491142,51.509224,-0.124826,-0.218241716323991,12.0,239
132839032,-1.696213513279893,-1.6950040545461686,-0.0040323362587549,-0.9275811669140546,-0.042503309622179,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200193,"Snowsfields, London Bridge",20505,CLASSIC,35.0,0.0303278766758657,0.5049281520844482,-1.1034765664828488,0.0459552212491142,51.50215353,-0.083632928,0.5049281520844482,35.0,591
132839072,-1.696056478468087,-1.6972803928961244,-0.0040323362587549,-0.9275811669140546,-0.042503309622179,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2703,"Fire Brigade Pier, Vauxhall",60472,PBSC_EBIKE,4.0,-0.0768500853778416,-0.8755863762354739,-1.1034765664828488,0.0459552212491142,51.49369988,-0.121394101,-0.8755863762354739,4.0,297
132839524,-1.6943290955382182,-1.694454593565145,-0.0040323362587549,-0.9275811669140546,0.1545153954492859,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1008,"Hatton Wall, Holborn",51873,CLASSIC,18.0,-0.0274817497644605,0.9798089140167322,-1.1034765664828488,0.0459552212491142,51.5216612,-0.109006325,0.9798089140167322,18.0,47
132840149,-1.6919735733611247,-1.6930416938996553,0.1959432658617062,-0.9275811669140546,0.1545153954492859,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",10628,"Cleaver Street, Kennington",20423,CLASSIC,6.0,-0.0681494540365558,-0.8425906273688809,-1.1034765664828488,0.0459552212491142,51.488105,-0.110121,-0.8425906273688809,6.0,384
132840777,-1.6898536034017406,-1.6906868611238393,0.1959432658617062,-0.9275811669140546,0.1545153954492859,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1133,"Baylis Road, Waterloo",52540,CLASSIC,9.0,-0.0580466256770552,-0.2721704223855622,-1.1034765664828488,0.0459552212491142,51.50144456,-0.110699309,-0.2721704223855622,9.0,165
132841468,-1.6877336334423565,-1.6876255785152785,0.3959188679821675,-0.9275811669140546,0.3515341005207509,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300051,"Hibbert Street, Battersea",54610,CLASSIC,21.0,-0.0171274467046134,1.3337314553374613,-1.1034765664828488,0.0459552212491142,51.46517078,-0.18038939,1.3337314553374613,21.0,700
132841825,-1.686791424571519,-1.68786106179286,0.3959188679821675,-0.9275811669140546,0.3515341005207509,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1170,"Horseferry Road, Westminster",55450,CLASSIC,6.0,-0.0694427442330705,-0.719656622256789,-1.1034765664828488,0.0459552212491142,51.49481649,-0.13045856,-0.719656622256789,6.0,200
132842153,-1.6858492157006817,-1.685977195572207,0.3959188679821675,-0.9275811669140546,0.3515341005207509,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1080,"Great Tower Street, Monument",35211,CLASSIC,18.0,-0.0266578057485601,0.8617004045640854,-1.1034765664828488,0.0459552212491142,51.51048489,-0.082989638,0.8617004045640854,18.0,118
132842136,-1.6858492157006817,-1.685663217868765,0.3959188679821675,-0.9275811669140546,0.3515341005207509,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",2587,"Wormwood Street, Liverpool Street",53125,CLASSIC,22.0,-0.0127904335135197,1.1446232133504946,-1.1034765664828488,0.0459552212491142,51.51615461,-0.082422399,1.1446232133504946,22.0,259
132842424,-1.6852210764534563,-1.6860556899980677,0.3959188679821675,-0.9275811669140546,0.3515341005207509,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1118,"Hampton Street, Walworth",56655,CLASSIC,9.0,-0.0580453532659679,-0.4326921220279709,-1.1034765664828488,0.0459552212491142,51.49217002,-0.101536865,-0.4326921220279709,9.0,153
132843100,-1.6836507283353943,-1.6847212847584383,0.3959188679821675,-0.9275811669140546,0.5485528055922159,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",51617,CLASSIC,6.0,-0.0662214620549442,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,6.0,37
132843390,-1.6832581413058787,-1.683936340499833,0.5958944701026287,-0.9275811669140546,0.5485528055922159,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300060,"Brandon Street, Walworth",41473,CLASSIC,11.0,-0.0492578509495394,-0.1006477645295362,-1.1034765664828488,0.0459552212491142,51.489102,-0.0915489,-0.1006477645295362,11.0,709
132844188,-1.682080380217332,-1.682601935260204,0.5958944701026287,-0.9275811669140546,0.5485528055922159,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200144,"Sea Containers, South Bank",52691,CLASSIC,13.0,-0.047269361604413,0.176423067187155,-1.1034765664828488,0.0459552212491142,51.508033,-0.10682363,0.176423067187155,13.0,543
132845061,-1.6809026191287852,-1.681895485427459,0.5958944701026287,-0.9275811669140546,0.5485528055922159,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200207,"Hartington Road, Stockwell",58491,CLASSIC,7.0,-0.0654723589457247,-0.7784954855215599,-1.1034765664828488,0.0459552212491142,51.47787084,-0.126874471,-0.7784954855215599,7.0,605
132845633,-1.680195962475657,-1.680404091336109,0.5958944701026287,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300250,"Temple Gardens, Temple",54452,CLASSIC,17.0,-0.030966247527057,0.329597908130437,-1.1034765664828488,0.0459552212491142,51.510981,-0.10832249,0.329597908130437,17.0,796
132845953,-1.6798818928520447,-1.6812675300205748,0.5958944701026287,-0.9275811669140546,0.5485528055922159,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1190,"Kennington Lane Rail Bridge, Vauxhall",60105,PBSC_EBIKE,2.0,-0.0823858254869159,-1.3496906063022704,-1.1034765664828488,0.0459552212491142,51.4863434,-0.1224923999999987,-1.3496906063022704,2.0,218
132846231,-1.679567823228432,-1.6789126972447588,0.5958944701026287,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",200108,"Bishop's Bridge Road East, Bayswater",54517,CLASSIC,28.0,0.008326558728333,1.7946574786999767,-1.1034765664828488,0.0459552212491142,51.5171,-0.18377,1.7946574786999767,28.0,511
132846251,-1.679567823228432,-1.6800901136326667,0.5958944701026287,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1212,"Concert Hall Approach 2, South Bank",57454,CLASSIC,13.0,-0.0436242508604775,-0.218241716323991,-1.1034765664828488,0.0459552212491142,51.509224,-0.124826,-0.218241716323991,13.0,239
132847923,-1.677683405486757,-1.6767148533206635,0.79587007222309,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1131,"Graham Street, Angel",60105,PBSC_EBIKE,32.0,0.0207271301640438,1.755589861544275,-1.1034765664828488,0.0459552212491142,51.53266186,-0.099981142,1.755589861544275,32.0,163
132848653,-1.676819714021823,-1.6769503365982452,0.79587007222309,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",3458,"Waterloo Place, St. James's",53859,CLASSIC,18.0,-0.0277820387810655,0.0040984186210807,-1.1034765664828488,0.0459552212491142,51.50663341,-0.131773845,0.0040984186210807,18.0,334
132849993,-1.6750138136860513,-1.6762438867655003,0.79587007222309,-0.9275811669140546,0.7455715106636808,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1093,"Kennington Cross, Kennington",59790,CLASSIC,4.0,-0.0761373616583456,-0.8775098191640504,-1.1034765664828488,0.0459552212491142,51.48894022,-0.111435796,-0.8775098191640504,4.0,131
132850309,-1.6743856744388264,-1.6747524926741502,0.79587007222309,-0.9275811669140546,0.9425902157351458,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",3462,"Royal Avenue 2, Chelsea",54989,CLASSIC,15.0,-0.0363148275325616,0.2635801033008689,-1.1034765664828488,0.0459552212491142,51.490083,-0.162418,0.2635801033008689,15.0,338
132852140,-1.6706953563613798,-1.6705137936776813,0.9958456743435512,-0.9275811669140546,1.1396089208066107,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1013,"St. Chad's Street, King's Cross",58772,CLASSIC,22.0,-0.0132792128816493,1.4562415619371014,-1.1034765664828488,0.0459552212491142,51.53005939,-0.120973687,1.4562415619371014,22.0,52
132853842,-1.6658272771953866,-1.6662750946812122,1.1958212764640126,-0.9275811669140546,1.3366276258780758,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",3481,"Rodney Road , Walworth",55143,CLASSIC,14.0,-0.0428918626059958,-0.0186877742781018,-1.1034765664828488,0.0459552212491142,51.49148474,-0.090220911,-0.0186877742781018,14.0,353
132854082,-1.6649635857304523,-1.6653331615708855,1.1958212764640126,-0.9275811669140546,1.3366276258780758,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1189,"Long Lane , Bermondsey",30482,CLASSIC,15.0,-0.039464796852931,0.3332676688406188,-1.1034765664828488,0.0459552212491142,51.49907558,-0.085666316,0.3332676688406188,15.0,217
132854086,-1.6649635857304523,-1.6659611169777702,1.1958212764640126,-0.9275811669140546,1.3366276258780758,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",3465,"Eccleston Place, Victoria",59654,CLASSIC,7.0,-0.0653943948481932,-0.23314815262378,-1.1034765664828488,0.0459552212491142,51.49395092,-0.147624377,-0.23314815262378,7.0,341
132854557,-1.6630006505828745,-1.6642342396088383,1.395796878584474,-0.9275811669140546,1.3366276258780758,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",53125,CLASSIC,4.0,-0.0768302473322531,-0.9836061475422462,-1.1034765664828488,0.0459552212491142,51.4908679,-0.116911864,-0.9836061475422462,4.0,232
132854934,-1.6610377154352964,-1.6606234960192536,1.395796878584474,-0.9275811669140546,1.5336463309495407,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",1099,"Frampton Street, Paddington",57507,CLASSIC,25.0,-0.0022785828263167,1.8218283613277704,-1.1034765664828488,0.0459552212491142,51.5233534,-0.175116099,1.8218283613277704,25.0,137
132855385,-1.6578970191991715,-1.6578761911141349,1.5957724807049352,-0.9275811669140546,1.5336463309495407,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300050,"Walworth Square, Walworth",59618,CLASSIC,20.0,-0.0213397057722833,-0.2637076542920583,-1.1034765664828488,0.0459552212491142,51.491327,-0.096518684,-0.2637076542920583,20.0,699
132855633,-1.6560911188634,-1.6572482357072504,1.5957724807049352,-0.9275811669140546,1.5336463309495407,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",58626,CLASSIC,5.0,-0.0722839803541646,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,5.0,37
132855948,-1.6532644922508877,-1.6534020088400845,1.7957480828253962,-0.9275811669140546,1.7306650360210056,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",994,"Tanner Street, Bermondsey",60197,PBSC_EBIKE,18.0,-0.0302492438793582,0.6296080057140534,-1.1034765664828488,0.0459552212491142,51.50064702,-0.078600401,0.6296080057140534,18.0,33
132855993,-1.6527148704095658,-1.6534805032659448,1.7957480828253962,-0.9275811669140546,1.7306650360210056,-0.9272086482071938,1190,"Kennington Lane Rail Bridge, Vauxhall",300047,"Alfreda Street, Battersea Park",14678,CLASSIC,10.0,-0.0531658880936071,-0.0025723556724273,-1.1034765664828488,0.0459552212491142,51.47505096,-0.150908371,-0.0025723556724273,10.0,696
132856307,-1.64753272161996,-1.6482213767332887,-2.8036907659452126,-0.3876784143754634,-2.8007651806226885,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",300230,"Wynne Road, Stockwell",53533,CLASSIC,11.0,-0.0491446641996365,-0.1828975262675706,-1.1034765664828488,0.0459552212491142,51.469217,-0.11268674,-0.1828975262675706,11.0,777
132856527,-1.632143310062949,-1.6319730305801576,-2.2037639595838288,-0.3876784143754634,-2.012690360336829,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1190,"Kennington Lane Rail Bridge, Vauxhall",59793,CLASSIC,22.0,-0.0132956385520491,-1.3496906063022704,-1.1034765664828488,0.0459552212491142,51.4863434,-0.1224923999999987,-1.3496906063022704,22.0,218
132856534,-1.6298663052917586,-1.630560130914668,-2.0037883574633675,-0.3876784143754634,-2.012690360336829,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1151,"Whitehall Place, Strand",12251,CLASSIC,11.0,-0.0494693603743708,-0.0531681367968357,-1.1034765664828488,0.0459552212491142,51.50654321,-0.123179697,-0.0531681367968357,11.0,182
132856615,-1.6243700868785405,-1.625301004382012,-1.8038127553429064,-0.3876784143754634,-1.815671655265364,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1095,"LSBU (Borough Road), Elephant & Castle",54621,CLASSIC,8.0,-0.0612862999790799,-0.2399309770935689,-1.1034765664828488,0.0459552212491142,51.49874469,-0.103132904,-0.2399309770935689,8.0,133
132856785,-1.6209153210188032,-1.6208268221079614,-1.6038371532224451,-0.3876784143754634,-1.6186529501938989,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1211,"Bunhill Row, Moorgate",57595,CLASSIC,21.0,-0.0146175579980282,1.2197047898633615,-1.1034765664828488,0.0459552212491142,51.52085887,-0.089887855,1.2197047898633615,21.0,238
132857133,-1.6184812814358065,-1.619727900145914,-1.6038371532224451,-0.3876784143754634,-1.6186529501938989,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",56502,CLASSIC,4.0,-0.0731508971626955,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,4.0,116
132857367,-1.617460555159066,-1.6171375840925162,-1.403861551101984,-0.3876784143754634,-1.4216342451224335,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",997,"Worship Street, Shoreditch",40703,CLASSIC,24.0,-0.0063706568831034,1.4915253551289298,-1.1034765664828488,0.0459552212491142,51.521668,-0.079608554,1.4915253551289298,24.0,36
132857384,-1.617382037753163,-1.6177655394994004,-1.403861551101984,-0.3876784143754634,-1.4216342451224335,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1074,"Newgate Street , St. Paul's",59793,CLASSIC,15.0,-0.0399782147266603,0.7431941288043262,-1.1034765664828488,0.0459552212491142,51.515768,-0.0998940000000061,0.7431941288043262,15.0,112
